epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,7739.86,0.61724,0.76474,1.80186,0.99315,0.99213,0.99456,0.95522,0.4717,0.61151,1.60482,0.0010405,0.0010405,0.0010405
183,7781,0.60773,0.75632,1.79184,0.9943,0.99141,0.99455,0.95499,0.47116,0.61118,1.60469,0.000991,0.000991,0.000991
184,7821.65,0.61354,0.76544,1.79606,0.99357,0.99216,0.99454,0.95523,0.47113,0.61008,1.60471,0.0009415,0.0009415,0.0009415
185,7850.71,0.60161,0.74638,1.78384,0.99356,0.99219,0.99454,0.95515,0.4706,0.60889,1.60442,0.000892,0.000892,0.000892
186,7875.68,0.60103,0.74128,1.78827,0.99357,0.99219,0.99454,0.95516,0.47023,0.60764,1.60429,0.0008425,0.0008425,0.0008425
187,7901.23,0.59949,0.74173,1.78447,0.99358,0.99219,0.99454,0.95594,0.47022,0.60693,1.60425,0.000793,0.000793,0.000793
188,7926.99,0.60231,0.7479,1.79215,0.99361,0.99219,0.99454,0.95518,0.46979,0.60638,1.60406,0.0007435,0.0007435,0.0007435
189,7952.33,0.6018,0.7481,1.79501,0.99362,0.9922,0.99454,0.95529,0.47017,0.60688,1.60414,0.000694,0.000694,0.000694
190,7977.6,0.59953,0.74342,1.78814,0.99361,0.99221,0.99454,0.95507,0.47027,0.60646,1.60407,0.0006445,0.0006445,0.0006445
191,8048.04,0.49772,0.62953,1.72462,0.99364,0.99222,0.99454,0.95591,0.46965,0.60624,1.60393,0.000595,0.000595,0.000595
192,8071.93,0.49348,0.62645,1.71827,0.99363,0.99223,0.99454,0.9556,0.46942,0.60588,1.60374,0.0005455,0.0005455,0.0005455
193,8096.03,0.49259,0.62477,1.71613,0.99362,0.99268,0.99454,0.95703,0.46858,0.60533,1.60338,0.000496,0.000496,0.000496
194,8119.96,0.49123,0.62098,1.71837,0.99363,0.99268,0.99454,0.95657,0.46821,0.60525,1.60319,0.0004465,0.0004465,0.0004465
195,8143.96,0.48629,0.61818,1.71469,0.99364,0.99272,0.99454,0.95747,0.46706,0.60464,1.6028,0.000397,0.000397,0.000397
196,8168.62,0.48351,0.61591,1.70983,0.99383,0.99216,0.99454,0.95726,0.46649,0.60439,1.60262,0.0003475,0.0003475,0.0003475
197,8192.67,0.48108,0.61013,1.71567,0.99387,0.99259,0.99454,0.95746,0.4658,0.60316,1.60244,0.000298,0.000298,0.000298
198,8216.75,0.48209,0.61405,1.71133,0.9939,0.99216,0.99455,0.95767,0.4655,0.60327,1.60233,0.0002485,0.0002485,0.0002485
199,8241,0.47545,0.59742,1.70566,0.99393,0.99216,0.99455,0.95744,0.46435,0.60334,1.60207,0.000199,0.000199,0.000199
200,8265.18,0.47833,0.60317,1.71049,0.99397,0.99214,0.99455,0.95764,0.46334,0.60284,1.60173,0.0001495,0.0001495,0.0001495
