epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,6765.86,0.61672,0.92371,1.84036,0.99662,0.99184,0.99466,0.96853,0.39618,0.54687,1.6004,0.001585,0.001585,0.001585
172,6806.23,0.61778,0.92383,1.83797,0.99666,0.99188,0.99466,0.96873,0.39599,0.54641,1.60028,0.0015355,0.0015355,0.0015355
173,6846.67,0.61045,0.92012,1.83155,0.99676,0.99187,0.99465,0.96858,0.39568,0.54581,1.60022,0.001486,0.001486,0.001486
174,6899.34,0.61335,0.92373,1.84018,0.99679,0.99181,0.99465,0.96888,0.39529,0.54508,1.59989,0.0014365,0.0014365,0.0014365
175,6958.71,0.59997,0.89868,1.82452,0.99679,0.99181,0.99464,0.96863,0.39512,0.54429,1.59988,0.001387,0.001387,0.001387
176,7018.39,0.60275,0.90977,1.82329,0.99677,0.99183,0.99465,0.96877,0.39466,0.54402,1.59968,0.0013375,0.0013375,0.0013375
177,7077.95,0.59842,0.90003,1.82268,0.99674,0.99182,0.99465,0.96875,0.39427,0.54354,1.59933,0.001288,0.001288,0.001288
178,7137.85,0.59887,0.89658,1.82717,0.99675,0.99181,0.99465,0.96878,0.39422,0.54328,1.59909,0.0012385,0.0012385,0.0012385
179,7197.91,0.59341,0.89238,1.82166,0.99673,0.9918,0.99465,0.9692,0.39415,0.54306,1.59909,0.001189,0.001189,0.001189
180,7257.76,0.59857,0.90306,1.82574,0.99669,0.99182,0.99465,0.96926,0.39366,0.54249,1.59895,0.0011395,0.0011395,0.0011395
181,7317.9,0.59496,0.88574,1.82445,0.99664,0.99183,0.99465,0.96917,0.3937,0.54316,1.59901,0.00109,0.00109,0.00109
182,7378.3,0.59493,0.88642,1.81975,0.99661,0.99184,0.99465,0.96945,0.39299,0.54201,1.59897,0.0010405,0.0010405,0.0010405
183,7438.45,0.5899,0.88408,1.82018,0.99656,0.99186,0.99466,0.96943,0.39241,0.54219,1.59888,0.000991,0.000991,0.000991
184,7498.35,0.58946,0.88093,1.82295,0.99653,0.99196,0.99466,0.9695,0.39209,0.54183,1.59883,0.0009415,0.0009415,0.0009415
185,7558.23,0.59032,0.89007,1.82092,0.99654,0.99195,0.99466,0.96989,0.39166,0.54143,1.59871,0.000892,0.000892,0.000892
186,7618,0.59374,0.89352,1.82661,0.99654,0.99198,0.99465,0.96998,0.39122,0.54137,1.59871,0.0008425,0.0008425,0.0008425
187,7677.87,0.58491,0.87688,1.82213,0.99646,0.99223,0.99466,0.96973,0.39049,0.54062,1.59842,0.000793,0.000793,0.000793
188,7737.53,0.58372,0.87555,1.82204,0.99646,0.99226,0.99464,0.97018,0.39051,0.54004,1.59842,0.0007435,0.0007435,0.0007435
189,7797.46,0.58041,0.87263,1.81601,0.99646,0.99229,0.99465,0.9697,0.39009,0.54065,1.59835,0.000694,0.000694,0.000694
190,7857.77,0.58082,0.87437,1.81639,0.99645,0.99229,0.99465,0.96965,0.38966,0.53847,1.59808,0.0006445,0.0006445,0.0006445
191,7977.81,0.46376,0.58155,1.72614,0.99645,0.99228,0.99466,0.96996,0.38959,0.53795,1.59813,0.000595,0.000595,0.000595
192,8017.18,0.45727,0.57302,1.71844,0.99644,0.99228,0.99465,0.96982,0.38906,0.53786,1.59789,0.0005455,0.0005455,0.0005455
193,8056.71,0.46194,0.57508,1.71558,0.99643,0.99228,0.99466,0.97053,0.38897,0.53666,1.59793,0.000496,0.000496,0.000496
194,8095.55,0.45934,0.57542,1.72147,0.99642,0.99228,0.99466,0.97031,0.38883,0.53686,1.59773,0.0004465,0.0004465,0.0004465
195,8135.13,0.45674,0.56899,1.7162,0.99644,0.99225,0.99465,0.9702,0.38832,0.53592,1.59751,0.000397,0.000397,0.000397
196,8174.86,0.44989,0.56375,1.70699,0.99643,0.99225,0.99465,0.97076,0.38808,0.53646,1.59731,0.0003475,0.0003475,0.0003475
197,8214.83,0.4458,0.5602,1.713,0.99644,0.99224,0.99465,0.97089,0.38781,0.53654,1.59714,0.000298,0.000298,0.000298
198,8255.86,0.45055,0.56438,1.71054,0.99643,0.99222,0.99464,0.97127,0.3873,0.53657,1.59695,0.0002485,0.0002485,0.0002485
199,8296.64,0.43979,0.54628,1.70318,0.99642,0.99222,0.99465,0.97113,0.38652,0.53571,1.59669,0.000199,0.000199,0.000199
200,8337.43,0.44575,0.55394,1.70978,0.99661,0.99237,0.99464,0.9719,0.3861,0.53568,1.59647,0.0001495,0.0001495,0.0001495
